actual,predicted
1654.0,1718.9402
2482.0,4736.995
106438.0,116939.69
794.0,1248.405
196892.0,181412.38
916.0,2686.1003
384439.0,378204.34
773.0,1886.2761
9617.0,3825.8503
10674.0,320.76447
1545.0,4931.7373
373.0,-287.36444
15407.0,9807.13
1704.0,2053.5027
5182.0,5006.878
7175.0,7638.284
1303.0,575.1121
5128.0,6631.0146
1125.0,1089.0378
1259.0,3351.448
17091.0,23209.521
7752.0,10036.022
185110.0,262011.14
1509.0,2946.616
722.0,-156.51678
7124.0,8726.569
2628.0,1632.198
4205.0,5467.4834
4727.0,7802.616
4317.0,4291.663
0.0,-4070.5598
89320.0,91997.86
96799.0,113405.875
68700.0,50173.707
2523.0,4923.823
307935.0,337851.3
1628.0,3121.8542
39863.0,70427.69
1288.0,921.56915
10.0,2557.2214
886.0,4795.2646
6202.0,14065.876
1796.0,3369.5105
16597.0,15818.003
745.0,711.1434
4095.0,4572.1006
628.0,2479.3425
6079.0,8178.9834
4803.0,4239.8623
44674.0,34109.92
2362.0,3608.116
9609.000000000004,23085.75
1046.0,2432.8699
1479.0,50.244934
6216.0,4504.3896
38136.0,34736.473
1484.0,3758.0496
104578.0,78197.13
4962.0,5359.0303
229259.0,252077.92
35072.0,58245.08
396772.0,391786.4
49897.0,66460.38
2487.0,777.06134
837.0,1599.8035
6960.0,2437.9363
2468.0,2309.7175
32029.0,26660.482
21212.0,25697.475
45204.0,29739.06
16944.0,15969.347
4530.0,3697.2644
2618.0,4482.421
477.0,2475.8074
37391.0,62904.965
153597.0,163165.0
1345.0,1069.3269
0.0,-2397.4973
142273.0,196086.48
34289.0,36665.1
2703.0,4273.917
1660.0,3711.2878
6106.0,8162.702
1727.0,3370.2644
110285.0,78106.53
1288.0,472.30743
45078.0,30193.494
10714.0,13583.769
1307.0,2006.6824
825.0,1827.3347
1669.0,2062.202
3139.0,7839.624
1958.0,3078.2878
2311.0,2310.4714
6333.0,4522.753
1679.0,1524.6824
29636.0,43991.35
37159.0,26354.457
2021.0,2455.2996
10787.000000000004,5025.581
41176.0,60406.484
959.0,104.7879
2203.0,252.5379
893.0,4471.667
3098.0,2479.8777
1311.0,5209.1514
11228.0,13919.649
32765.0,52758.117
9999.0,24156.451
562.0,2034.1628
690.0,2375.3464
292663.00000000006,370685.4
236528.0,282157.9
99675.0,144114.81
9275.000000000004,12444.438
14145.000000000004,7160.0225
1045.0,2272.6277
2819.0,-869.81366
531.0,1886.612
1053.0,1250.2957
40047.0,55736.91
4807.0,6661.7764
14224.999999999996,17062.541
423.0,-893.6574
336310.0,288295.66
2311.0,6585.6123
7348.0,6601.4326
33572.0,22461.738
19153.0,27564.152
34432.0,21785.814
619929.0,585834.7
5464.0,5627.1514
3131.0,3636.5886
3842.0,3737.8933
2971.0,1536.6472
174396.0,208741.55
0.0,-3019.1653
22679.0,31333.646
0.0,-4334.9385
2657.0,2622.9402
71867.0,152433.69
58068.0,26590.385
230065.0,315017.78
14013.0,12623.378
829.0,1215.9949
3541.0,4452.116
1.0,-1661.0637
4096.0,3161.6238
14250.0,25038.568
4579.0,7962.753
1325.0,1595.6355
960.0,1718.7996
140259.0,179473.62
1342.0,9183.659
14415.0,10692.874
242468.0,275411.88
1732.0,2400.8152
3015.0,11395.478
3151.0,5730.753
91795.0,80859.03
11094.000000000004,16078.399
1420.0,1783.3191
7623.0,6754.5303
4017.0,1294.6511
32685.0,21176.777
17248.0,6911.077
1899.0,4815.4795
55803.0,57558.09
240760.0,227641.12
112332.0,76045.48
666309.0,708091.9
1708.0,2184.8425
280690.0,201945.11
12460.999999999996,4548.671
7864.0,6646.866
3010.0,4566.5967
204663.0,94795.79
1997.0,2940.2332
4338.0,9644.532
18139.0,8374.144
198754.0,294391.62
147410.0,126533.98
3065.0,2518.9363
53856.0,30134.102
70566.0,62289.316
163549.0,131767.34
246.0,-1446.7942
68906.0,44817.273
41286.0,38401.88
48312.0,55247.473
63189.0,51589.29
964.0,1185.8933
0.0,-1929.5168
4391.0,3234.6003
1077.0,2487.2214
17149.0,26887.947
7148.0,6589.917
4181.0,17997.26
1398.0,4846.335
597.0,762.9598
2613.0,1849.8933
2100.0,2353.0183
11660.0,16786.824
69538.0,201371.4
967.0,136.56915
1492.0,3842.7175
46550.0,42225.082
704.0,629.0223
795.0,-294.20038
2960.0,1891.7839
3454.0,1562.5417
3086.0,4212.3037
1230.0,2478.866
263782.0,282775.16
6778.0,10830.335
12227.0,12504.267
0.0,1518.6707
26.0,1320.362
10476.0,13573.147
13207.0,12537.042
881.0,-575.99335
1273.0,1885.5808
135842.0,149083.42
2633.0,3298.8894
1101.0,2225.8972
52809.0,49623.996
1426.0,1251.655
11380.000000000004,31827.145
5960.0,13982.399
2075.0,2626.7761
1649.0,1473.4285
1233.0,3179.1394
488536.0,523716.12
495594.00000000006,546714.94
277.0,-2707.5403
1900.0,2179.2058
7429.0,11316.241
441.0,2579.5496
1179.0,4067.8308
0.0,-2011.0637
663.0,498.20587
1050.0,5077.96
2209.0,3649.7761
1424.0,932.3504
14631.0,34564.617
3728.0,3903.7605
1360.0,1557.6316
2645.0,6114.6006
758.0,-1057.9348
237637.0,257947.73
28668.0,12866.47
824.0,1991.3699
143467.0,120198.02
20050.0,47646.445
34003.0,37445.152
408.0,1011.1043
54830.0,70833.27
1480.0,2052.78
4213.0,5478.8115
47708.0,62967.504
4958.0,7256.507
1578.0,3718.4714
955.0,2300.569
226710.0,156083.45
2822.0,4790.0146
3902.0,5785.671
13569.0,8770.897
76543.0,128577.875
10842.000000000004,4849.968
0.0,-1804.7981
3990.0,6000.3506
16871.0,6602.999
33205.0,20479.105
39200.0,29530.215
159616.0,237363.45
40220.0,36067.875
18559.0,12490.913
6991.0,5072.9795
2703.0,2962.8816
3460.0,3169.5574
992.0,545.74884
25212.0,25673.713
3810.0,5812.3623
5433.0,3337.5574
6954.0,4853.1396
3780.0,5480.007
2637.0,3336.2097
6568.0,4610.8584
23843.0,33412.938
17830.0,17931.28
803.0,-84.05194
1248.0,4511.3154
574.0,696.68243
2806.0,5136.132
400648.0,615979.06
237990.0,182892.77
781.0,-1968.6809
280916.0,239299.6
7127.0,8501.073
21567.0,22723.871
1251.0,8046.4443
10832.0,14813.429
57835.0,29791.865
30682.0,58198.45
1399.0,3461.0652
4333.0,6446.8896
70573.0,81134.47
18423.0,15389.64
3887.0,4610.741
56634.0,35939.46
1366.0,2964.202
93136.0,77906.55
3964.0,8514.351
1611.0,978.8934
12147.999999999996,9932.759
501.0,2537.2957
1487.0,2174.5027
23594.0,23712.99
2188.0,1918.7839
4101.0,2442.1511
6817.0,6921.538
600.0,-1756.7161
233860.0,325150.8
246072.0,176551.14
24645.0,66419.3
5270.0,18120.457
986.0,2754.1472
266992.0,191156.9
7355.0,11358.962
4145.0,4263.335
1126.0,3859.4988
19287.0,22313.164
371.0,1900.905
10492.999999999996,8873.632
7718.0,5277.7295
2459.0,2694.7605
18476.0,20941.535
176740.0,316373.75
49095.0,53155.547
568.0,-2.9035053
0.0,622.86993
38466.0,39824.965
12013.000000000004,7023.7256
149.0,695.37775
3541.0,4967.7646
383.0,402.88947
12181.999999999996,26449.936
2087.0,6279.042
1156.0,3779.1199
3614.0,7470.163
1063.0,2306.4128
820.0,387.88165
195531.0,155437.02
85.0,43.86212
1923.0,-517.0363
25369.0,36736.03
1097.0,1782.6355
1434.0,3075.952
137695.0,124714.08
13513.0,16681.73
285899.0,225128.39
4877.0,3583.694
16346.0,30555.68
212232.0,211415.81
1526.0,2063.702
116086.0,96145.766
64254.0,51999.16
643.0,-1113.0793
2308.0,2200.5964
607.0,741.0848
272.0,1356.7097
1938.0,3429.7214
1946.0,4255.7646
65391.0,80652.39
5526.0,3399.3699
1891.0,4268.8037
1222.0,2738.28
2282.0,3871.8464
12662.0,11874.917
2177.0,6666.9404
752.0,1977.3035
978.0,-16.001162
6720.0,1965.4949
669.0,959.3621
698.0,1662.241
4134.0,2660.241
96592.0,115969.34
14255.0,5149.3506
6110.0,6564.5107
93165.0,143007.95
2001.0,4439.382
13025.0,23218.637
37613.0,37351.79
21166.0,17550.77
121718.0,199836.97
26978.0,34870.188
2437.0,1515.7097
1290.0,1290.2917
85.0,720.74884
3150.0,5705.55
7140.0,5033.2217
85874.0,101357.0
15817.0,11902.517
59872.0,66579.305
147142.0,140398.16
3296.0,3977.7644
350972.0,273573.5
3227.0,5497.1045
46466.0,76941.67
178834.0,155902.12
22125.0,6498.9404
1362.0,7042.089
240.0,-870.2082
2302.0,3392.6277
6794.0,7636.3115
461797.0,673668.3
3175.0,5275.2686
109677.0,115645.98
24399.0,11450.716
177104.0,188653.2
220664.0,240516.05
2277.0,10930.489
124183.0,148220.73
11102.0,9617.718
34406.0,21277.965
1855.0,3491.3347
40529.0,48504.73
529.0,2982.7957
1217.0,1027.9167
4842.0,5933.1396
430116.0,484675.16
3633.0,6913.8623
4409.0,4850.9053
1.0,-3965.2551
625102.0,426037.6
601148.0,694129.4
201741.0,189713.69
47964.0,113439.19
380.0,6494.8936
12896.999999999996,16865.098
1180.0,1080.6003
5386.0,6123.6436
827.0,3284.3933
661.0,2047.0027
1240.0,4373.7725
1231.0,3079.987
1000.0,4155.8076
92841.0,58754.91
2824.0,6278.7764
66499.0,71388.06
56895.0,54270.793
3650.0,5263.995
2345.0,2565.7917
33840.0,22990.754
666.0,1783.6628
748.0,2566.4246
564.0,-5388.911
44174.0,34408.01
385.0,1812.9675
1160.0,4544.5146
2092.0,3594.7488
3492.0,6569.534
44682.0,68317.234
2828.0,4638.241
5815.0,5324.1787
1563.0,2763.03
60856.0,105307.625
20988.0,14776.651
287731.00000000006,355730.0
56331.0,72999.77
219189.0,202409.89
4866.0,3242.4128
515190.0,546169.3
813.0,2254.819
11274.0,1983.53
18335.0,14108.757
184.0,3098.2605
1958.0,2375.0535
66826.0,43688.605
1193.0,-876.0793
11681.0,6615.2803
4044.0,7086.2373
3362.0,1854.3855
9271.0,6540.425
7991.0,3842.319
41372.0,47037.97
0.0,-1995.1301
11679.000000000004,13598.169
102210.0,101319.875
837.0,2882.2449
0.0,-446.31757
32397.0,11492.741
35247.0,61608.77
1255.0,2162.909
1196.0,607.1785
113626.0,88385.68
3356.0,6916.464
2024.0,2349.5964
2785.0,1560.698
102813.0,196793.89
2505.0,4836.2256
1652.0,1413.3035
39647.0,29119.49
856.0,13386.55
96041.0,84869.59
1718.0,1547.7058
8121.0,13920.946
412.0,4268.835
2457.0,1780.1707
3520.0,3527.3894
1120.0,315.39337
4911.0,8286.749
0.0,-3121.548
12712.999999999996,16657.73
4720.0,15436.337
120732.0,108232.14
0.0,-5547.786
93538.0,128306.09
7131.0,8654.265
33788.0,23004.56
108018.0,211690.44
1426.0,10356.628
82545.0,72798.63
1565.0,1363.5925
19760.0,32492.043
31337.0,17138.465
1484.0,3222.0027
1911.0,2597.9832
2613.0,5534.284
1017.0,1439.1902
7571.0,5322.9404
5304.0,4419.3623
4954.0,7084.7686
3507.0,5459.745
136.0,1784.741
1347.0,-619.2785
757.0,1006.2918
21740.0,4724.702
146000.0,157901.89
120669.0,118628.31
12915.0,5697.0186
3343.0,2348.3464
180788.0,226542.61
129396.0,104051.81
2292.0,3406.491
651.0,-531.7863
1752.0,145.07697
1187.0,2363.9714
10104.999999999996,6839.1553
6733.0,7244.718
1730.0,3502.237
629.0,1143.4207
4069.0,5603.12
63778.0,43898.957
800.0,1511.0261
88295.0,120625.414
1570.0,2536.9285
565.0,-1328.3997
20311.0,17613.979
4213.0,3142.9558
173472.0,318726.44
2311.0,4374.1865
3057.0,2732.905
34761.0,92057.88
6317.0,6240.757
24469.0,21876.662
13767.0,32528.9
41453.0,91527.64
2418.0,2122.2761
1005.0,2240.5652
0.0,-3852.2434
2921.0,3387.1277
92.0,1449.5769
3496.0,9089.968
539.0,4099.671
14252.999999999996,30452.002
47106.0,24231.125
6860.0,2922.7644
95054.0,74485.586
112.0,1283.78
1084.0,18.06915
1520.0,1903.6707
2717.0,3569.409
1471.0,2137.616
59579.0,78753.27
1212.0,1672.8894
666.0,2567.0574
4064.0,13574.87
77774.0,61334.91
1680.0,2772.866
7309.0,5689.159
139.0,-52.278503
6933.0,4415.8545
105676.0,92192.44
58561.0,57698.2
323239.0,347961.3
6030.0,4555.2764
194403.0,164671.42
12365.0,9734.097
131995.0,153568.53
2996.0,9485.968
1233.0,1447.0417
10719.000000000004,7208.6943
892.0,1181.9402
6599.0,10301.218
967.0,2124.741
22878.0,17331.236
1093.0,817.9285
5050.0,4183.5107
4765.0,6498.288
615045.0,402138.8
1664.0,3092.8347
11225.0,8629.804
975.0,754.88165
6347.0,5686.843
426.0,-909.5207
471.0,247.23322
2405.0,5478.0654
21.0,665.1629
0.0,-4321.7
3796.0,4340.956
1006.0,1399.5652
178.0,1261.5691
5105.0,5680.671
1456.0,-435.99725
5097.0,15952.005
210426.0,128830.484
258054.0,235243.84
1100.0,1746.2136
2403.0,2252.3855
1600.0,1314.0144
137.0,1130.987
1369.0,2400.6042
3064.0,2863.5183
64928.0,108717.36
2091.0,3022.1472
19358.0,8298.608
13473.0,8021.3584
1287.0,2277.5847
1382.0,3255.5105
630.0,2896.1277
229642.0,204212.66
2249.0,2741.5535
911.0,1432.2839
4523.0,6519.6084
1325.0,2886.0574
1393.0,3315.9714
42774.0,64285.527
0.0,-2311.4543
3202.0,3930.069
1901.0,1045.3542
24460.0,37449.527
69899.0,40931.914
1751.0,7874.468
1556.0,953.18243
58672.0,94835.61
2580.0,2503.7136
44872.0,45599.24
3376.0,2063.0964
1301.0,3237.6003
957.0,2599.577
16984.0,18093.418
4136.0,2661.0457
2121.0,3152.4792
590.0,1584.2097
1158.0,2248.9285
118924.0,145720.45
1343.0,726.50275
37588.0,87239.91
465642.0,529383.75
1512.0,2043.1628
9709.999999999996,3303.8855
884.0,5755.3115
1135.0,1482.7878
42674.0,35997.86
18912.0,26547.941
953.0,194.05743
124.0,1592.737
7280.0,12941.878
23678.0,19700.8
1505.0,646.62775
51773.0,61907.637
6077.0,12594.808
24165.0,14077.313
0.0,2065.2136
19.0,1448.0144
11621.0,19050.445
73468.0,82521.42
327605.0,263317.6
11800.999999999996,11246.112
5463.0,7945.3
1374.0,1254.2722
331093.0,344631.94
3286.0,3931.8699
48871.0,71222.625
15303.0,14034.044
16839.0,24187.67
1493.0,3085.4558
10843.0,9944.235
453519.0,459018.03
21784.0,30895.03
11940.0,10264.683
1454.0,2536.9636
1620.0,2399.2175
4194.0,5750.3154
792.0,165.43634
8945.0,5334.2334
29124.0,41187.97
207.0,980.0418
90994.0,85378.25
68826.0,46239.62
173.0,503.3504
1192.0,1825.4519
223048.0,243605.84
15072.000000000004,26270.326
5477.0,2776.116
73143.0,81121.41
1015.0,993.30743
382.0,-512.6574
283641.0,321040.84
1103.0,2414.7996
1281.0,971.61993
4620.0,3989.569
16482.0,13208.843
367.0,1162.9128
217603.0,184323.61
61819.0,42089.133
4246.0,3093.0027
42806.0,26647.744
13382.000000000004,24715.658
0.0,-5361.3604
0.0,-3231.513
92245.0,61571.754
1020.0,-1728.3333
487.0,393.2801
1769.0,6065.37
4279.0,6269.827
75956.0,68655.2
268.0,3.9558697
5162.0,5869.4717
250747.0,306757.4
914.0,2681.573
207506.0,251468.86
135031.0,108726.74
24292.0,18100.107
1336.0,2373.8464
589.0,-420.2121
12896.999999999996,29140.314
2514.0,4026.8425
588.0,1608.0066
1223.0,963.93243
3056.0,8572.28
182702.0,281900.22
110658.0,119995.51
295.0,704.61993
2915.0,3382.6082
2023.0,1518.2253
323667.0,324110.28
104.0,686.13556
161.0,2242.6472
4644.0,8154.9873
17413.0,9024.562
29331.0,53380.797
805.0,1929.405
2526.0,7322.413
4783.0,10125.292
3826.0,1306.4832
1098.0,1553.8933
52717.0,47236.9
3293.0,3782.6316
7896.0,9870.544
86369.0,100091.07
265294.0,151713.97
299.0,2204.4011
2060.0,1649.7761
1995.0,7832.003
1127.0,382.284
680.0,1486.1824
49530.0,48992.34
3351.0,5676.4834
1959.0,6114.5303
114163.0,72801.75
4405.0,2738.444
2117.0,3903.8113
32637.0,8811.44
689.0,1828.4832
620.0,1214.366
3326.0,3882.7449
55.0,-623.341
17976.0,21855.854
21681.0,22709.203
12372.0,53877.258
1189.0,-1067.6809
2233.0,3417.2292
987.0,12026.46
17349.0,21354.867
2693.0,1783.905
3429.0,3827.5847
144649.0,144285.47
853.0,-259.23553
4391.0,5969.7334
926.0,1370.0652
343358.0,339802.34
65306.0,60971.82
9837.0,11540.829
12766.0,11714.438
54588.0,90806.83
10894.999999999996,7506.909
1675.0,3446.569
3553.0,3617.3386
140050.0,100454.15
62096.0,52685.414
733.0,436.05353
7360.0,8059.218
307434.0,304249.97
3159.0,3848.6355
110014.0,120742.625
4671.0,4080.7761
44074.0,43624.305
1570.0,700.0887
4159.0,6249.6943
1912.0,5038.6396
70775.0,154015.05
1729.0,2899.6785
61774.0,119080.38
726.0,278.67853
871.0,1199.155
2868.0,5182.1787
1255.0,2029.7761
5855.0,5089.448
18575.0,13841.817
479.0,1766.2761
2131.0,1448.9246
3653.0,6028.5146
68838.0,107465.01
30681.0,18784.156
9570.0,3550.7957
1179.0,2085.9792
7982.0,7201.6865
54701.0,102305.34
9045.0,14324.019
9313.0,7520.913
4970.0,13102.312
752.0,1087.1355
84568.0,90909.67
22450.0,19153.248
18236.0,20476.986
149732.0,160760.16
200280.0,324389.34
1729.0,2.4519634
3287.0,3719.1082
14017.0,13059.489
713.0,236.65118
1888.0,4790.921
2259.0,2160.155
110821.0,189143.12
5401.0,6280.3975
2894.0,2808.7214
10230.0,5943.3193
1114.0,3195.8386
18722.0,10272.509
1157.0,1448.448
15205.999999999996,15623.106
910.0,-1.0870991
25550.0,11715.567
38345.0,21597.812
2452.0,5447.339
1180.0,2660.3816
142682.0,117262.914
540.0,-384.1496
7104.0,8051.6904
1719.0,6315.874
147417.0,206747.6
164721.0,164572.17
1262.0,2585.5496
1399.0,1267.7449
156.0,2625.8582
99556.0,126988.67
12676.0,16054.956
1400.0,3179.9832
1808.0,2148.7722
20989.0,27675.201
7738.0,10655.954
648.0,1412.4675
28692.0,20117.252
636.0,-74.74335
848.0,1407.3738
818.0,-275.18085
63337.0,112983.54
1900.0,1331.4675
1250.0,2823.8035
107215.0,91403.35
135104.0,137105.36
92677.0,63261.52
1154.0,1353.073
365764.0,411715.3
1641.0,3910.819
189311.0,339446.28
5862.0,3455.9675
4722.0,4884.749
463.0,1535.0261
3089.0,4486.3857
100351.0,122782.17
7916.0,6818.6904
7027.0,4908.3154
1251.0,2219.7136
4762.0,2922.2722
3850.0,9622.524
492.0,-1280.6653
3445.0,1052.2917
18276.0,21379.709
152.0,4293.948
1209.0,3305.823
1126.0,1947.616
522.0,381.159
1074.0,2391.2214
788.0,342.31915
26508.0,23129.238
4618.0,5407.956
1497.0,1940.6785
27755.0,33733.754
128132.0,149075.33
158391.0,122628.64
1268.0,1695.198
2289.0,2187.905
16255.0,15912.597
45607.0,60534.145
71469.0,100057.21
31289.0,28937.268
685.0,448.7879
762.0,-244.28241
3695.0,1548.8738
1099.0,804.909
12290.999999999996,17165.344
11203.000000000004,10559.751
1059.0,3824.3035
1213.0,2005.8542
22942.0,12168.358
1641.0,3492.28
1400.0,2644.194
2857.0,5830.5225
3123.0,2731.4636
510.0,1546.4675
57911.0,53677.15
1635.0,3020.5066
805.0,285.95197
2770.0,3243.5105
3836.0,591.9871
1589.0,559.63947
3674.0,8110.3115
115528.0,114864.31
37156.0,41402.867
42717.0,21142.564
6439.0,6033.327
856.0,-265.9582
457.0,1952.9636
6602.0,9513.989
77297.0,125500.61
2803.0,5405.159
9865.0,6206.05
7181.0,2626.5261
48647.0,79919.55
542.0,1307.4246
1015.0,5226.9873
969.0,715.7254
1372.0,984.7098
1319.0,2453.8308
150031.0,96849.336
5212.0,27067.025
915.0,1188.737
65985.0,108537.98
1964.0,1891.4832
704.0,-2279.9895
1564.0,2006.198
2809.0,4391.948
115389.0,70050.97
4906.0,3213.7527
27809.0,19688.232
3051.0,7162.378
18641.0,20773.16
0.0,303.25275
970.0,547.38556
1322.0,364.80743
4718.0,12830.241
1699.0,4695.2256
126088.0,184827.08
14072.0,10576.003
4151.0,5608.073
52423.0,94794.08
683.0,3923.3035
14170.999999999996,11267.296
1753.0,2759.3855
62378.0,49324.445
101938.0,228432.73
1138.0,3262.4636
795.0,62.920715
368.0,2430.8152
259930.0,263154.25
8194.0,12948.804
460062.0,272690.38
291.0,-789.67303
17237.0,26303.254
131156.0,156693.94
1369.0,1858.1863
35491.0,53583.383
1431.0,1388.0652
6608.0,4884.788
4006.0,6348.507
6033.0,13735.866
147220.0,104994.96
555.0,2733.7996
16191.0,15684.306
5836.0,7586.421
130.0,636.11993
15259.0,19643.84
56293.0,24093.803
8234.0,3582.3035
2630.0,4233.589
25090.0,26240.33
0.0,-534.4816
20562.0,35259.703
3186.0,6184.4287
117573.0,77379.25
4376.0,1825.5027
1057.0,228.48322
0.0,2306.3933
0.0,-1796.802
3270.0,6950.4873
1154.0,3307.569
4209.0,1383.073
3606.0,5980.132
91385.0,119867.125
5514.0,7440.4014
24472.0,22944.535
6440.0,7508.788
1458.0,2915.5378
1530.0,4670.8623
2175.0,2133.8425
652533.0,482142.06
12.0,-1386.3176
1642.0,3010.444
907.0,4518.4326
1624.0,1211.0261
3014.0,6107.2295
421.0,-790.8879
1379.0,1479.0339
1715.0,1386.1511
43012.0,57958.598
5370.0,5685.917
0.0,3218.948
12739.0,7466.7607
2553.0,6558.753
535.0,1617.3113
2988.0,3843.155
316.0,643.1668
2161.0,2617.7136
1090.0,711.1434
5428.0,6156.8115
5687.0,8224.698
2570.0,3994.2683
106709.0,124115.875
98212.0,157754.86
3978.0,14147.519
43379.0,63734.887
2076.0,2373.1238
1958.0,1539.3386
64296.0,69817.22
1529.0,474.51056
92731.0,95667.06
6613.0,13398.798
17368.0,35538.508
69585.0,59352.72
154.0,-306.20038
152.0,2640.0183
5406.0,9645.177
1233.0,715.0184
32822.0,73260.21
9480.000000000004,5219.878
7557.0,7373.3076
11014.0,4192.6865
3064.0,3725.9714
1179.0,1296.1511
65080.0,77160.5
3315.0,8879.847
719.0,592.50665
20279.0,36770.535
